Date,EURUSD,GBPUSD,JPYUSD,AUDUSD,CADUSD,CHFUSD,NZDUSD,BRLUSD,MXNUSD,ZARUSD,TRYUSD,CNYUSD,INRUSD,IDRUSD,KRWUSD,RUBUSD,SARUSD,LKRUSD
(auto),,,,,,,,,,,,,,,,,,
1/7/2000,$1.03 ,$1.64 ,$0.01 ,$0.65 ,$0.69 ,$0.64 ,$0.52 ,$0.55 ,$0.11 ,$0.17 ,$1.85 ,$0.12 ,$0.02 ,$0.14 ,$0.09 ,$0.04 ,$0.27 ,$1.37 
1/14/2000,$1.01 ,$1.63 ,$0.01 ,$0.67 ,$0.69 ,$0.63 ,$0.52 ,$0.55 ,$0.11 ,$0.17 ,$1.82 ,$0.12 ,$0.02 ,$0.14 ,$0.09 ,$0.03 ,$0.27 ,$1.38 
1/21/2000,$1.01 ,$1.65 ,$0.01 ,$0.66 ,$0.69 ,$0.63 ,$0.51 ,$0.57 ,$0.11 ,$0.16 ,$1.82 ,$0.12 ,$0.02 ,$0.14 ,$0.09 ,$0.04 ,$0.27 ,$1.37 
1/28/2000,$0.97 ,$1.62 ,$0.01 ,$0.64 ,$0.69 ,$0.61 ,$0.49 ,$0.56 ,$0.10 ,$0.16 ,$1.79 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.03 ,$0.27 ,$1.37 
2/4/2000,$0.98 ,$1.59 ,$0.01 ,$0.64 ,$0.69 ,$0.61 ,$0.50 ,$0.57 ,$0.11 ,$0.16 ,$1.78 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.03 ,$0.27 ,$1.37 
2/11/2000,$0.99 ,$1.59 ,$0.01 ,$0.63 ,$0.69 ,$0.62 ,$0.49 ,$0.57 ,$0.11 ,$0.16 ,$1.77 ,$0.12 ,$0.02 ,$0.14 ,$0.09 ,$0.03 ,$0.27 ,$1.36 
2/18/2000,$0.98 ,$1.60 ,$0.01 ,$0.63 ,$0.69 ,$0.61 ,$0.49 ,$0.56 ,$0.11 ,$0.16 ,$1.76 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.03 ,$0.27 ,$1.36 
2/25/2000,$0.97 ,$1.60 ,$0.01 ,$0.62 ,$0.69 ,$0.61 ,$0.49 ,$0.56 ,$0.11 ,$0.16 ,$1.75 ,$0.12 ,$0.02 ,$0.14 ,$0.09 ,$0.03 ,$0.27 ,$1.36 
3/3/2000,$0.96 ,$1.58 ,$0.01 ,$0.61 ,$0.69 ,$0.60 ,$0.49 ,$0.57 ,$0.11 ,$0.16 ,$1.73 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.03 ,$0.27 ,$1.36 
3/10/2000,$0.96 ,$1.58 ,$0.01 ,$0.62 ,$0.69 ,$0.60 ,$0.49 ,$0.57 ,$0.11 ,$0.16 ,$1.73 ,$0.12 ,$0.02 ,$0.14 ,$0.09 ,$0.04 ,$0.27 ,$1.36 
3/17/2000,$0.97 ,$1.57 ,$0.01 ,$0.61 ,$0.68 ,$0.60 ,$0.48 ,$0.58 ,$0.11 ,$0.15 ,$1.73 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.04 ,$0.27 ,$1.36 
3/24/2000,$0.98 ,$1.59 ,$0.01 ,$0.61 ,$0.68 ,$0.62 ,$0.49 ,$0.58 ,$0.11 ,$0.15 ,$1.71 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.04 ,$0.27 ,$1.36 
3/31/2000,$0.96 ,$1.59 ,$0.01 ,$0.61 ,$0.69 ,$0.60 ,$0.50 ,$0.58 ,$0.11 ,$0.15 ,$1.70 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.03 ,$0.27 ,$1.36 
4/7/2000,$0.96 ,$1.58 ,$0.01 ,$0.60 ,$0.69 ,$0.61 ,$0.50 ,$0.57 ,$0.11 ,$0.15 ,$1.69 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.03 ,$0.27 ,$1.36 
4/14/2000,$0.96 ,$1.59 ,$0.01 ,$0.60 ,$0.68 ,$0.61 ,$0.50 ,$0.56 ,$0.11 ,$0.15 ,$1.68 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.04 ,$0.27 ,$1.36 
4/21/2000,$0.94 ,$1.58 ,$0.01 ,$0.59 ,$0.68 ,$0.60 ,$0.49 ,$0.56 ,$0.11 ,$0.15 ,$1.66 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.03 ,$0.27 ,$1.36 
4/28/2000,$0.91 ,$1.55 ,$0.01 ,$0.58 ,$0.68 ,$0.58 ,$0.49 ,$0.55 ,$0.11 ,$0.15 ,$1.64 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.04 ,$0.27 ,$1.35 
5/5/2000,$0.90 ,$1.53 ,$0.01 ,$0.60 ,$0.67 ,$0.58 ,$0.49 ,$0.55 ,$0.11 ,$0.14 ,$1.62 ,$0.12 ,$0.02 ,$0.13 ,$0.09 ,$0.04 ,$0.27 ,$1.35 
5/12/2000,$0.92 ,$1.52 ,$0.01 ,$0.58 ,$0.67 ,$0.59 ,$0.48 ,$0.54 ,$0.10 ,$0.14 ,$1.62 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.34 
5/19/2000,$0.90 ,$1.49 ,$0.01 ,$0.57 ,$0.67 ,$0.58 ,$0.46 ,$0.54 ,$0.10 ,$0.14 ,$1.60 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.34 
5/26/2000,$0.93 ,$1.49 ,$0.01 ,$0.57 ,$0.67 ,$0.59 ,$0.46 ,$0.54 ,$0.10 ,$0.14 ,$1.62 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.34 
6/2/2000,$0.95 ,$1.51 ,$0.01 ,$0.58 ,$0.68 ,$0.60 ,$0.47 ,$0.56 ,$0.10 ,$0.14 ,$1.62 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.33 
6/9/2000,$0.95 ,$1.51 ,$0.01 ,$0.59 ,$0.68 ,$0.61 ,$0.47 ,$0.55 ,$0.10 ,$0.14 ,$1.63 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.33 
6/16/2000,$0.97 ,$1.52 ,$0.01 ,$0.61 ,$0.68 ,$0.62 ,$0.48 ,$0.55 ,$0.10 ,$0.15 ,$1.63 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.33 
6/23/2000,$0.94 ,$1.50 ,$0.01 ,$0.59 ,$0.67 ,$0.60 ,$0.47 ,$0.55 ,$0.10 ,$0.15 ,$1.60 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.27 
6/30/2000,$0.95 ,$1.51 ,$0.01 ,$0.60 ,$0.68 ,$0.61 ,$0.47 ,$0.56 ,$0.10 ,$0.15 ,$1.62 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
7/7/2000,$0.95 ,$1.51 ,$0.01 ,$0.59 ,$0.68 ,$0.61 ,$0.46 ,$0.56 ,$0.11 ,$0.15 ,$1.60 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.27 
7/14/2000,$0.94 ,$1.50 ,$0.01 ,$0.58 ,$0.67 ,$0.61 ,$0.46 ,$0.55 ,$0.11 ,$0.15 ,$1.59 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.27 
7/21/2000,$0.94 ,$1.52 ,$0.01 ,$0.59 ,$0.68 ,$0.60 ,$0.46 ,$0.56 ,$0.11 ,$0.14 ,$1.59 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.28 
7/28/2000,$0.92 ,$1.50 ,$0.01 ,$0.59 ,$0.68 ,$0.60 ,$0.46 ,$0.56 ,$0.11 ,$0.14 ,$1.57 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.28 
8/4/2000,$0.91 ,$1.51 ,$0.01 ,$0.59 ,$0.67 ,$0.59 ,$0.46 ,$0.56 ,$0.11 ,$0.14 ,$1.55 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.27 
8/11/2000,$0.90 ,$1.50 ,$0.01 ,$0.58 ,$0.67 ,$0.58 ,$0.45 ,$0.56 ,$0.11 ,$0.15 ,$1.55 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.28 
8/18/2000,$0.91 ,$1.49 ,$0.01 ,$0.59 ,$0.68 ,$0.58 ,$0.45 ,$0.55 ,$0.11 ,$0.14 ,$1.55 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.28 
8/25/2000,$0.90 ,$1.47 ,$0.01 ,$0.57 ,$0.67 ,$0.58 ,$0.44 ,$0.55 ,$0.11 ,$0.14 ,$1.54 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.28 
9/1/2000,$0.90 ,$1.46 ,$0.01 ,$0.58 ,$0.68 ,$0.58 ,$0.43 ,$0.55 ,$0.11 ,$0.14 ,$1.53 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.28 
9/8/2000,$0.87 ,$1.42 ,$0.01 ,$0.56 ,$0.68 ,$0.56 ,$0.42 ,$0.55 ,$0.11 ,$0.14 ,$1.51 ,$0.12 ,$0.02 ,$0.12 ,$0.09 ,$0.04 ,$0.27 ,$1.28 
9/15/2000,$0.85 ,$1.40 ,$0.01 ,$0.54 ,$0.67 ,$0.56 ,$0.42 ,$0.54 ,$0.11 ,$0.14 ,$1.49 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.27 
9/22/2000,$0.88 ,$1.45 ,$0.01 ,$0.54 ,$0.67 ,$0.58 ,$0.41 ,$0.54 ,$0.11 ,$0.14 ,$1.51 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
9/29/2000,$0.88 ,$1.48 ,$0.01 ,$0.54 ,$0.67 ,$0.58 ,$0.41 ,$0.54 ,$0.11 ,$0.14 ,$1.50 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
10/6/2000,$0.87 ,$1.45 ,$0.01 ,$0.53 ,$0.67 ,$0.57 ,$0.40 ,$0.54 ,$0.11 ,$0.14 ,$1.49 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
10/13/2000,$0.86 ,$1.45 ,$0.01 ,$0.53 ,$0.66 ,$0.57 ,$0.40 ,$0.53 ,$0.10 ,$0.13 ,$1.48 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
10/20/2000,$0.84 ,$1.45 ,$0.01 ,$0.53 ,$0.66 ,$0.56 ,$0.40 ,$0.53 ,$0.10 ,$0.13 ,$1.47 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
10/27/2000,$0.84 ,$1.46 ,$0.01 ,$0.52 ,$0.65 ,$0.55 ,$0.40 ,$0.52 ,$0.10 ,$0.13 ,$1.46 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
11/3/2000,$0.87 ,$1.45 ,$0.01 ,$0.53 ,$0.65 ,$0.57 ,$0.40 ,$0.51 ,$0.10 ,$0.13 ,$1.48 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.26 
11/10/2000,$0.86 ,$1.43 ,$0.01 ,$0.52 ,$0.65 ,$0.56 ,$0.39 ,$0.51 ,$0.10 ,$0.13 ,$1.47 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.25 
11/17/2000,$0.85 ,$1.42 ,$0.01 ,$0.52 ,$0.64 ,$0.56 ,$0.40 ,$0.51 ,$0.11 ,$0.13 ,$1.45 ,$0.12 ,$0.02 ,$0.11 ,$0.09 ,$0.04 ,$0.27 ,$1.24 
11/24/2000,$0.84 ,$1.40 ,$0.01 ,$0.52 ,$0.65 ,$0.55 ,$0.40 ,$0.51 ,$0.11 ,$0.13 ,$1.44 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.04 ,$0.27 ,$1.24 
12/1/2000,$0.88 ,$1.44 ,$0.01 ,$0.54 ,$0.65 ,$0.58 ,$0.42 ,$0.51 ,$0.11 ,$0.13 ,$1.45 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.04 ,$0.27 ,$1.23 
12/8/2000,$0.89 ,$1.45 ,$0.01 ,$0.55 ,$0.66 ,$0.59 ,$0.43 ,$0.51 ,$0.11 ,$0.13 ,$1.47 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.04 ,$0.27 ,$1.23 
12/15/2000,$0.90 ,$1.48 ,$0.01 ,$0.55 ,$0.66 ,$0.59 ,$0.42 ,$0.51 ,$0.11 ,$0.13 ,$1.47 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.04 ,$0.27 ,$1.22 
12/22/2000,$0.92 ,$1.48 ,$0.01 ,$0.56 ,$0.66 ,$0.61 ,$0.44 ,$0.51 ,$0.10 ,$0.13 ,$1.49 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.04 ,$0.27 ,$1.22 
12/29/2000,$0.94 ,$1.49 ,$0.01 ,$0.56 ,$0.67 ,$0.62 ,$0.44 ,$0.51 ,$0.10 ,$0.13 ,$1.50 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.04 ,$0.27 ,$1.21 
1/5/2001,$0.96 ,$1.50 ,$0.01 ,$0.57 ,$0.67 ,$0.63 ,$0.45 ,$0.51 ,$0.10 ,$0.13 ,$1.51 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.04 ,$0.27 ,$1.20 
1/12/2001,$0.95 ,$1.48 ,$0.01 ,$0.56 ,$0.67 ,$0.62 ,$0.45 ,$0.51 ,$0.10 ,$0.13 ,$1.50 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.04 ,$0.27 ,$1.18 
1/19/2001,$0.93 ,$1.46 ,$0.01 ,$0.56 ,$0.66 ,$0.61 ,$0.45 ,$0.51 ,$0.10 ,$0.13 ,$1.48 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.04 ,$0.27 ,$1.18 
1/26/2001,$0.92 ,$1.46 ,$0.01 ,$0.54 ,$0.66 ,$0.61 ,$0.44 ,$0.51 ,$0.10 ,$0.13 ,$1.47 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.04 ,$0.27 ,$1.12 
2/2/2001,$0.94 ,$1.47 ,$0.01 ,$0.55 ,$0.67 ,$0.61 ,$0.45 ,$0.50 ,$0.10 ,$0.13 ,$1.48 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.04 ,$0.27 ,$1.11 
2/9/2001,$0.92 ,$1.44 ,$0.01 ,$0.54 ,$0.66 ,$0.60 ,$0.44 ,$0.50 ,$0.10 ,$0.13 ,$1.47 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.15 
2/16/2001,$0.92 ,$1.45 ,$0.01 ,$0.53 ,$0.65 ,$0.60 ,$0.43 ,$0.50 ,$0.10 ,$0.13 ,$1.46 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.16 
2/23/2001,$0.92 ,$1.46 ,$0.01 ,$0.53 ,$0.65 ,$0.60 ,$0.44 ,$0.49 ,$0.10 ,$0.13 ,$0.92 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.16 
3/2/2001,$0.94 ,$1.47 ,$0.01 ,$0.53 ,$0.65 ,$0.61 ,$0.44 ,$0.49 ,$0.10 ,$0.13 ,$1.07 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.16 
3/9/2001,$0.93 ,$1.47 ,$0.01 ,$0.51 ,$0.65 ,$0.61 ,$0.42 ,$0.49 ,$0.10 ,$0.13 ,$1.05 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.19 
3/16/2001,$0.90 ,$1.43 ,$0.01 ,$0.49 ,$0.64 ,$0.59 ,$0.42 ,$0.47 ,$0.10 ,$0.13 ,$0.99 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.17 
3/23/2001,$0.89 ,$1.43 ,$0.01 ,$0.50 ,$0.64 ,$0.58 ,$0.42 ,$0.46 ,$0.10 ,$0.13 ,$1.01 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.17 
3/30/2001,$0.88 ,$1.42 ,$0.01 ,$0.49 ,$0.63 ,$0.57 ,$0.40 ,$0.47 ,$0.11 ,$0.12 ,$0.96 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.15 
4/6/2001,$0.90 ,$1.44 ,$0.01 ,$0.50 ,$0.64 ,$0.59 ,$0.41 ,$0.46 ,$0.11 ,$0.12 ,$0.83 ,$0.12 ,$0.02 ,$0.09 ,$0.07 ,$0.03 ,$0.27 ,$1.14 
4/13/2001,$0.89 ,$1.44 ,$0.01 ,$0.51 ,$0.64 ,$0.58 ,$0.41 ,$0.46 ,$0.11 ,$0.12 ,$0.81 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.14 
4/20/2001,$0.90 ,$1.44 ,$0.01 ,$0.52 ,$0.65 ,$0.59 ,$0.41 ,$0.45 ,$0.11 ,$0.12 ,$0.81 ,$0.12 ,$0.02 ,$0.08 ,$0.08 ,$0.03 ,$0.27 ,$1.14 
4/27/2001,$0.89 ,$1.44 ,$0.01 ,$0.51 ,$0.65 ,$0.58 ,$0.41 ,$0.45 ,$0.11 ,$0.12 ,$0.88 ,$0.12 ,$0.02 ,$0.08 ,$0.08 ,$0.03 ,$0.27 ,$1.12 
5/4/2001,$0.89 ,$1.44 ,$0.01 ,$0.52 ,$0.65 ,$0.58 ,$0.42 ,$0.45 ,$0.11 ,$0.12 ,$0.88 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
5/11/2001,$0.88 ,$1.42 ,$0.01 ,$0.52 ,$0.65 ,$0.57 ,$0.42 ,$0.44 ,$0.11 ,$0.13 ,$0.87 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
5/18/2001,$0.88 ,$1.44 ,$0.01 ,$0.53 ,$0.65 ,$0.57 ,$0.43 ,$0.43 ,$0.11 ,$0.13 ,$0.90 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
5/25/2001,$0.86 ,$1.42 ,$0.01 ,$0.52 ,$0.65 ,$0.56 ,$0.42 ,$0.43 ,$0.11 ,$0.13 ,$0.90 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.10 
6/1/2001,$0.85 ,$1.42 ,$0.01 ,$0.51 ,$0.65 ,$0.56 ,$0.41 ,$0.42 ,$0.11 ,$0.12 ,$0.87 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.10 
6/8/2001,$0.85 ,$1.38 ,$0.01 ,$0.53 ,$0.66 ,$0.56 ,$0.42 ,$0.42 ,$0.11 ,$0.12 ,$0.86 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
6/15/2001,$0.86 ,$1.40 ,$0.01 ,$0.52 ,$0.66 ,$0.56 ,$0.42 ,$0.41 ,$0.11 ,$0.13 ,$0.84 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
6/22/2001,$0.86 ,$1.41 ,$0.01 ,$0.52 ,$0.66 ,$0.56 ,$0.41 ,$0.43 ,$0.11 ,$0.12 ,$0.78 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
6/29/2001,$0.85 ,$1.42 ,$0.01 ,$0.51 ,$0.66 ,$0.56 ,$0.41 ,$0.43 ,$0.11 ,$0.12 ,$0.80 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.10 
7/6/2001,$0.85 ,$1.41 ,$0.01 ,$0.51 ,$0.66 ,$0.56 ,$0.41 ,$0.41 ,$0.11 ,$0.12 ,$0.75 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
7/13/2001,$0.85 ,$1.40 ,$0.01 ,$0.51 ,$0.65 ,$0.57 ,$0.41 ,$0.39 ,$0.11 ,$0.12 ,$0.75 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
7/20/2001,$0.87 ,$1.43 ,$0.01 ,$0.51 ,$0.65 ,$0.58 ,$0.41 ,$0.41 ,$0.11 ,$0.12 ,$0.75 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
7/27/2001,$0.88 ,$1.42 ,$0.01 ,$0.51 ,$0.65 ,$0.58 ,$0.41 ,$0.41 ,$0.11 ,$0.12 ,$0.75 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
8/3/2001,$0.88 ,$1.43 ,$0.01 ,$0.52 ,$0.65 ,$0.59 ,$0.42 ,$0.40 ,$0.11 ,$0.12 ,$0.74 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
8/10/2001,$0.89 ,$1.42 ,$0.01 ,$0.51 ,$0.65 ,$0.59 ,$0.43 ,$0.40 ,$0.11 ,$0.12 ,$0.72 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
8/17/2001,$0.92 ,$1.45 ,$0.01 ,$0.54 ,$0.65 ,$0.60 ,$0.44 ,$0.40 ,$0.11 ,$0.12 ,$0.70 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
8/24/2001,$0.91 ,$1.44 ,$0.01 ,$0.53 ,$0.65 ,$0.60 ,$0.44 ,$0.39 ,$0.11 ,$0.12 ,$0.69 ,$0.12 ,$0.02 ,$0.12 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
8/31/2001,$0.91 ,$1.45 ,$0.01 ,$0.53 ,$0.64 ,$0.60 ,$0.44 ,$0.39 ,$0.11 ,$0.12 ,$0.73 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
9/7/2001,$0.91 ,$1.46 ,$0.01 ,$0.52 ,$0.64 ,$0.60 ,$0.43 ,$0.39 ,$0.11 ,$0.12 ,$0.71 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
9/14/2001,$0.92 ,$1.47 ,$0.01 ,$0.51 ,$0.64 ,$0.62 ,$0.42 ,$0.37 ,$0.11 ,$0.12 ,$0.67 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
9/21/2001,$0.91 ,$1.46 ,$0.01 ,$0.48 ,$0.64 ,$0.63 ,$0.40 ,$0.35 ,$0.11 ,$0.11 ,$0.65 ,$0.12 ,$0.02 ,$0.11 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
9/28/2001,$0.91 ,$1.47 ,$0.01 ,$0.49 ,$0.63 ,$0.62 ,$0.41 ,$0.37 ,$0.11 ,$0.11 ,$0.65 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
10/5/2001,$0.92 ,$1.48 ,$0.01 ,$0.51 ,$0.64 ,$0.62 ,$0.41 ,$0.36 ,$0.10 ,$0.11 ,$0.63 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
10/12/2001,$0.91 ,$1.45 ,$0.01 ,$0.51 ,$0.64 ,$0.62 ,$0.42 ,$0.36 ,$0.11 ,$0.11 ,$0.63 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.11 
10/19/2001,$0.90 ,$1.43 ,$0.01 ,$0.51 ,$0.64 ,$0.61 ,$0.42 ,$0.37 ,$0.11 ,$0.11 ,$0.61 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.10 
10/26/2001,$0.89 ,$1.44 ,$0.01 ,$0.50 ,$0.63 ,$0.61 ,$0.41 ,$0.37 ,$0.11 ,$0.11 ,$0.62 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.09 
11/2/2001,$0.90 ,$1.46 ,$0.01 ,$0.51 ,$0.63 ,$0.61 ,$0.42 ,$0.37 ,$0.11 ,$0.11 ,$0.64 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.09 
11/9/2001,$0.89 ,$1.46 ,$0.01 ,$0.52 ,$0.62 ,$0.61 ,$0.42 ,$0.39 ,$0.11 ,$0.10 ,$0.64 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.09 
11/16/2001,$0.88 ,$1.43 ,$0.01 ,$0.52 ,$0.63 ,$0.60 ,$0.42 ,$0.39 ,$0.11 ,$0.10 ,$0.66 ,$0.12 ,$0.02 ,$0.09 ,$0.08 ,$0.03 ,$0.27 ,$1.08 
11/23/2001,$0.88 ,$1.41 ,$0.01 ,$0.52 ,$0.63 ,$0.60 ,$0.41 ,$0.40 ,$0.11 ,$0.10 ,$0.67 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.08 
11/30/2001,$0.90 ,$1.42 ,$0.01 ,$0.52 ,$0.64 ,$0.61 ,$0.42 ,$0.40 ,$0.11 ,$0.10 ,$0.68 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.07 
12/7/2001,$0.89 ,$1.43 ,$0.01 ,$0.51 ,$0.64 ,$0.60 ,$0.41 ,$0.42 ,$0.11 ,$0.09 ,$0.69 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.07 
12/14/2001,$0.90 ,$1.45 ,$0.01 ,$0.52 ,$0.64 ,$0.61 ,$0.42 ,$0.42 ,$0.11 ,$0.08 ,$0.69 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.08 
12/21/2001,$0.89 ,$1.44 ,$0.01 ,$0.51 ,$0.63 ,$0.61 ,$0.42 ,$0.43 ,$0.11 ,$0.08 ,$0.67 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.08 
12/28/2001,$0.89 ,$1.45 ,$0.01 ,$0.51 ,$0.63 ,$0.60 ,$0.42 ,$0.43 ,$0.11 ,$0.08 ,$0.69 ,$0.12 ,$0.02 ,$0.10 ,$0.08 ,$0.03 ,$0.27 ,$1.08 
